observation,period_start,period_end,concept,value,unit,literal_state,territory_version,population_universe,reference_time,source,locator
observation:dg1c:nl-hna-deaths-1878,1878,1878,death,93769,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1878, number of deaths column"
observation:dg1c:nl-hna-deaths-1879,1879,1879,death,93211,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1879, number of deaths column"
observation:dg1c:nl-hna-deaths-1880,1880,1880,death,97775,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1880, number of deaths column"
observation:dg1c:nl-hna-deaths-1881,1881,1881,death,90543,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1881, number of deaths column"
observation:dg1c:nl-hna-deaths-1882,1882,1882,death,88925,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1882, number of deaths column"
observation:dg1c:nl-hna-deaths-1883,1883,1883,death,94509,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1883, number of deaths column"
observation:dg1c:nl-hna-deaths-1884,1884,1884,death,97617,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1884, number of deaths column"
observation:dg1c:nl-hna-deaths-1885,1885,1885,death,93577,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1885, number of deaths column"
observation:dg1c:nl-hna-deaths-1886,1886,1886,death,98707,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1886, number of deaths column"
observation:dg1c:nl-hna-deaths-1887,1887,1887,death,90421,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1887, number of deaths column"
observation:dg1c:nl-hna-deaths-1888,1888,1888,death,93912,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1888, number of deaths column"
observation:dg1c:nl-hna-deaths-1889,1889,1889,death,94672,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1889, number of deaths column"
observation:dg1c:nl-hna-deaths-1890,1890,1890,death,96532,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1890, number of deaths column"
observation:dg1c:nl-hna-deaths-1891,1891,1891,death,98521,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1891, number of deaths column"
observation:dg1c:nl-hna-deaths-1892,1892,1892,death,100166,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1892, number of deaths column"
observation:dg1c:nl-hna-deaths-1893,1893,1893,death,94720,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1893, number of deaths column"
observation:dg1c:nl-hna-deaths-1894,1894,1894,death,91932,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1894, number of deaths column"
observation:dg1c:nl-hna-deaths-1895,1895,1895,death,94076,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of deaths column; exact row/cell: Table A.1 row 1895, number of deaths column"
observation:dg1c:nl-hna-deaths-1896,1896,1896,death,89164,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of deaths column; exact row/cell: Table A.1 row 1896, number of deaths column"
observation:dg1c:nl-hna-deaths-1897,1897,1897,death,89080,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of deaths column; exact row/cell: Table A.1 row 1897, number of deaths column"
observation:dg1c:nl-hna-deaths-1898,1898,1898,death,90973,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of deaths column; exact row/cell: Table A.1 row 1898, number of deaths column"
observation:dg1c:nl-hna-deaths-1899,1899,1899,death,92264,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of deaths column; exact row/cell: Table A.1 row 1899, number of deaths column"
observation:dg1c:nl-hna-deaths-1900,1900,1900,death,91846,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of deaths column; exact row/cell: Table A.1 row 1900, number of deaths column"
observation:dg1c:nl-hna-population-1800,1800,1800,population,2115368,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1800, population size column"
observation:dg1c:nl-hna-population-1801,1801,1801,population,2120846,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1801, population size column"
observation:dg1c:nl-hna-population-1802,1802,1802,population,2126324,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1802, population size column"
observation:dg1c:nl-hna-population-1803,1803,1803,population,2131802,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1803, population size column"
observation:dg1c:nl-hna-population-1804,1804,1804,population,2139795,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1804, population size column"
observation:dg1c:nl-hna-population-1805,1805,1805,population,2149651,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1805, population size column"
observation:dg1c:nl-hna-population-1806,1806,1806,population,2161582,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1806, population size column"
observation:dg1c:nl-hna-population-1807,1807,1807,population,2163092,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1807, population size column"
observation:dg1c:nl-hna-population-1808,1808,1808,population,2156215,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1808, population size column"
observation:dg1c:nl-hna-population-1809,1809,1809,population,2156407,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1809, population size column"
observation:dg1c:nl-hna-population-1810,1810,1810,population,2161439,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1810, population size column"
observation:dg1c:nl-hna-population-1811,1811,1811,population,2165902,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1811, population size column"
observation:dg1c:nl-hna-population-1812,1812,1812,population,2170531,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1812, population size column"
observation:dg1c:nl-hna-population-1813,1813,1813,population,2181494,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1813, population size column"
observation:dg1c:nl-hna-population-1814,1814,1814,population,2184849,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1814, population size column"
observation:dg1c:nl-hna-population-1815,1815,1815,population,2217626,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1815, population size column"
observation:dg1c:nl-hna-population-1816,1816,1816,population,2248563,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1816, population size column"
observation:dg1c:nl-hna-population-1817,1817,1817,population,2266016,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1817, population size column"
observation:dg1c:nl-hna-population-1818,1818,1818,population,2291116,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1818, population size column"
observation:dg1c:nl-hna-population-1819,1819,1819,population,2319601,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1819, population size column"
observation:dg1c:nl-hna-population-1820,1820,1820,population,2346663,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1820, population size column"
observation:dg1c:nl-hna-population-1821,1821,1821,population,2383111,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1821, population size column"
observation:dg1c:nl-hna-population-1822,1822,1822,population,2416647,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1822, population size column"
observation:dg1c:nl-hna-population-1823,1823,1823,population,2452365,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1823, population size column"
observation:dg1c:nl-hna-population-1824,1824,1824,population,2495136,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1824, population size column"
observation:dg1c:nl-hna-population-1825,1825,1825,population,2533014,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1825, population size column"
observation:dg1c:nl-hna-population-1826,1826,1826,population,2552483,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1826, population size column"
observation:dg1c:nl-hna-population-1827,1827,1827,population,2569405,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1827, population size column"
observation:dg1c:nl-hna-population-1828,1828,1828,population,2599737,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1828, population size column"
observation:dg1c:nl-hna-population-1829,1829,1829,population,2620932,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1829, population size column"
observation:dg1c:nl-hna-population-1830,1830,1830,population,2646000,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1830, population size column"
observation:dg1c:nl-hna-population-1831,1831,1831,population,2660091,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1831, population size column"
observation:dg1c:nl-hna-population-1832,1832,1832,population,2670481,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1832, population size column"
observation:dg1c:nl-hna-population-1833,1833,1833,population,2694734,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1833, population size column"
observation:dg1c:nl-hna-population-1834,1834,1834,population,2718406,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1834, population size column"
observation:dg1c:nl-hna-population-1835,1835,1835,population,2746399,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1835, population size column"
observation:dg1c:nl-hna-population-1836,1836,1836,population,2778269,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1836, population size column"
observation:dg1c:nl-hna-population-1837,1837,1837,population,2804792,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1837, population size column"
observation:dg1c:nl-hna-population-1838,1838,1838,population,2836740,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1838, population size column"
observation:dg1c:nl-hna-population-1839,1839,1839,population,2868759,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1839, population size column"
observation:dg1c:nl-hna-population-1840,1840,1840,population,2902807,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1840, population size column"
observation:dg1c:nl-hna-population-1841,1841,1841,population,2939344,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1841, population size column"
observation:dg1c:nl-hna-population-1842,1842,1842,population,2965025,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1842, population size column"
observation:dg1c:nl-hna-population-1843,1843,1843,population,2997746,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1843, population size column"
observation:dg1c:nl-hna-population-1844,1844,1844,population,3029807,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, population size column; exact row/cell: Table A.1 row 1844, population size column"
observation:dg1c:nl-hna-population-1845,1845,1845,population,3064479,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1845, population size column"
observation:dg1c:nl-hna-population-1846,1846,1846,population,3074237,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1846, population size column"
observation:dg1c:nl-hna-population-1847,1847,1847,population,3067435,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1847, population size column"
observation:dg1c:nl-hna-population-1848,1848,1848,population,3071164,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1848, population size column"
observation:dg1c:nl-hna-population-1849,1849,1849,population,3081118,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1849, population size column"
observation:dg1c:nl-hna-population-1850,1850,1850,population,3115421,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1850, population size column"
observation:dg1c:nl-hna-population-1851,1851,1851,population,3150484,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1851, population size column"
observation:dg1c:nl-hna-population-1852,1852,1852,population,3182526,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1852, population size column"
observation:dg1c:nl-hna-population-1853,1853,1853,population,3205992,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1853, population size column"
observation:dg1c:nl-hna-population-1854,1854,1854,population,3230345,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1854, population size column"
observation:dg1c:nl-hna-population-1855,1855,1855,population,3239542,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1855, population size column"
observation:dg1c:nl-hna-population-1856,1856,1856,population,3265989,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1856, population size column"
observation:dg1c:nl-hna-population-1857,1857,1857,population,3288374,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1857, population size column"
observation:dg1c:nl-hna-population-1858,1858,1858,population,3299879,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1858, population size column"
observation:dg1c:nl-hna-population-1859,1859,1859,population,3308969,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1859, population size column"
observation:dg1c:nl-hna-population-1860,1860,1860,population,3326088,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1860, population size column"
observation:dg1c:nl-hna-population-1861,1861,1861,population,3353453,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1861, population size column"
observation:dg1c:nl-hna-population-1862,1862,1862,population,3379216,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1862, population size column"
observation:dg1c:nl-hna-population-1863,1863,1863,population,3415727,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1863, population size column"
observation:dg1c:nl-hna-population-1864,1864,1864,population,3445573,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1864, population size column"
observation:dg1c:nl-hna-population-1865,1865,1865,population,3475110,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1865, population size column"
observation:dg1c:nl-hna-population-1866,1866,1866,population,3492326,persons,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, population size column; exact row/cell: Table A.1 row 1866, population size column"
